Tanggal,Ticker,Teks_Berita,Nilai_Sentimen,Harga_Penutupan_Saham,Volume,Target_Label
2025-04-08,BBCA.JK,"Saham Bank Jumbo (BBCA, BMRI, BBNI, BBRI) Merosot usai Trading Halt Dibuka - Bisnis.com",-0.6,7775.0,533073600,1
2025-04-08,BBCA.JK,"Saham BBCA, BMRI hingga TLKM Ambrol Berjamaah, IHSG Auto Kena Trading Halt - Bisnis.com",0.0,7775.0,533073600,1
2025-04-08,BBCA.JK,"Kurs USD Hari Ini 8 April 2025 di BCA, BRI, Bank Mandiri, dan BNI - Liputan6.com",0.0,7775.0,533073600,1
2025-04-08,BBCA.JK,Apa Kantor Cabang BCA Sudah Buka Hari Ini (8/4)? Cek Cara Tarik Tunai Tanpa Kartu - kontan.co.id,0.0,7775.0,533073600,1
2025-03-27,BBCA.JK,BCA siapkan Rp1 triliun untuk buyback - IDNFinancials,0.6,8500.0,122943900,0
2025-03-27,BBCA.JK,BCA akan Lakukan Buyback Saham Senilai Rp 1 Triliun - kontan.co.id,0.6,8500.0,122943900,0
2025-03-27,BBCA.JK,"Saham Big Cap Naik Saat IHSG Melesat, Market Cap BBCA Balik ke Atas Rp 1.000 T - KONTAN",0.6,8500.0,122943900,0
2025-03-27,BBCA.JK,"BCA Buyback Saham, Karyawan Dilarang Transaksi Selama Periode Pembelian Kembali - Tempo.co",0.6,8500.0,122943900,0
2025-03-27,BBCA.JK,Ini 15 Kantor Cabang BCA yang Melayani Penukaran Uang Baru dan Caranya - kontan.co.id,0.0,8500.0,122943900,0
2025-03-26,BBCA.JK,"Reksadana Schroder dan Manulife Cuan 5% Sehari, Punya Saham BBRI, BBCA, BMRI, hingga BBNI - Bareksa.com",0.0,8525.0,283104600,0
2025-03-26,BBCA.JK,"Ini Dividen Jumbo yang Diraih Danantara dari BMRI, BBRI dan BBNI - Bareksa.com",0.6,8525.0,283104600,0
2025-03-26,BBCA.JK,"BBCA Memulai Buyback, Segini Harga Maksimal Pembelian - KabarBursa.com",0.6,8525.0,283104600,0
2025-03-26,BBCA.JK,"IHSG Menguat ke 6.235, Market Cap BBCA Kembali Mendekati Rp 1.000 Triliun Lagi - KONTAN",0.6,8525.0,283104600,0
2025-03-26,BBCA.JK,BCA Bakal Buyback Saham Senilai Rp 1 Triliun - kumparan.com - Kumparan.com,0.6,8525.0,283104600,0
2025-03-26,BBCA.JK,"IHSG Mulai Bangkit, Saham Ini Malah Banyak Dilepas Asing - CNBC Indonesia",0.0,8525.0,283104600,0
2025-03-26,BBCA.JK,BCA Tanggapi Dugaan Rekeningnya Dipakai Penipu Investasi Kripto - Tempo.co,0.0,8525.0,283104600,0
2025-03-26,BBCA.JK,Sindikat Penipu Investasi Kripto JYPRX Gunakan BRI dan BCA untuk Tampung Uang Korban - Tempo.co,0.0,8525.0,283104600,0
2025-03-26,BBCA.JK,BCA Operational Schedule During Nyepi and Idulfitri 2025 Public Holidays - BCA.co.id,0.0,8525.0,283104600,0
2025-03-26,BBCA.JK,Jadwal Operasional BCA pada Libur dan Cuti Bersama Nyepi hingga Idulfitri 2025 - BCA.co.id,0.0,8525.0,283104600,0
2025-03-25,BBCA.JK,"Sentimen Positif Jelang Lebaran, Ini Ide Trading Saham BBRI, BMRI, BBNI dan BBCA - Bareksa.com",0.6,8050.0,136341700,1
2025-03-25,BBCA.JK,"BBCA Mau Ditampung di Tanggal Ini, Harga Maksimum Rp 9.200 - investor.id",0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Data Historis Nilai Dividen per Saham BCA (BBCA) Tahun Buku 2001 - 2024 - DataIndonesia,0.6,8050.0,136341700,1
2025-03-25,BBCA.JK,Cek Jadwal Operasional BCA Selama Libur Nyepi dan Idulfitri - SWA.co.id,0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Ini Jadwal Operasional BCA Tanggal 28 Maret-7 April saat Libur Lebaran Idulfitri 2025 - kontan.co.id,0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Jadwal Operasional BCA Selama Libur Nyepi & Lebaran 2025 - Bloomberg Technoz,0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Berikut Jadwal Operasional Terbatas BCA saat Libur Nyepi dan Idulfitri - MetroTVNews.com,0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Jadwal Operasional BCA di Masa Libur Nyepi dan Idul Fitri 2025 - Tempo.co,0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Cek Kantor Cabang BCA Jakarta dan Banten yang Buka saat Cuti Bersama Idulfitri 2025 - kontan.co.id,0.0,8050.0,136341700,1
2025-03-25,BBCA.JK,Cek! Ini Jadwal Operasional BCA Selama Libur Nyepi dan Lebaran - detikFinance,0.0,8050.0,136341700,1
2025-03-24,BBCA.JK,"Emiten Mulai Bagi Dividen, Tengok Investor Individu yang Dapat Cuan Jumbo - TradingView",0.6,7950.0,331836800,1
2025-03-24,BBCA.JK,"Harga Saham BBCA Anjlok, Hampir Kembali ke Level Stock Split - Info Ekonomi",-0.6,7950.0,331836800,1
2025-03-24,BBCA.JK,"Konsisten Beri Layanan Prima, BCA Raih Penghargaan Gallup Customer Engagement Empat Tahun Beruntun! - BCA.co.id",0.0,7950.0,331836800,1
2025-03-24,BBCA.JK,"Rayakan HUT ke-68, BCA Gelar Donor Darah Perdana 2025 dan Kumpulkan 396 Kantong Darah - BCA.co.id",0.0,7950.0,331836800,1
2025-03-21,BBCA.JK,Petinggi BBCA borong saham di harga terendah dalam 2 tahun terakhir - IDNFinancials,0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,"Sst..., Ada Aksi Pembelian Saham Jumbo dari Direksi Bank Central Asia (BBCA), Tujuannya? - SWA.co.id",0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,"Jelang Pensiun jadi Presdir, Jahja Kembali Borong Saham BBCA - Bloomberg Technoz",0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,Frengky Chandra Kusuma Tambah Porsi Kepemilikan Sahamnya di BBCA - pasardana.id,0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,"IHSG & BBCA Anjlok, Tak Ada Lagi Saham dengan Market Cap Rp 1.000 Triliun - Pusat Data Kontan",-0.6,7900.0,377916400,1
2025-03-21,BBCA.JK,Serempak Petinggi BCA Pertebal Kepemilikan Saham BBCA - Bisnis.com,0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,Subur Tan Tambah Porsi Kepemilikan Sahamnya di BBCA Oleh Pasar Dana - Investing.com Indonesia,0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,Saat Direksi dan Komisaris BCA Kompak Borong Saham BBCA ... - Kompas.com,0.0,7900.0,377916400,1
2025-03-21,BBCA.JK,"Direksi dan Komisaris BCA Kompak Borong Saham BBCA, Rogoh Kocek hingga Miliaran - Liputan6.com",0.0,7900.0,377916400,1
2025-03-20,BBCA.JK,"Dividen, Hari Raya, dan Coretax - Pajak",0.6,8375.0,152917300,0
2025-03-20,BBCA.JK,"Harga anjlok, komisaris dan direksi borong saham BCA - IDNFinancials",-0.6,8375.0,152917300,0
2025-03-20,BBCA.JK,"BCA (BBCA) Tebar Dividen Rp36,98 Triliun, Cum Date Hari Ini - Bisnis.com",0.6,8375.0,152917300,0
2025-03-20,BBCA.JK,"BCA (BBCA) Bagi Dividen Rp 250/Saham, Masuk Cum Date - investor.id",0.6,8375.0,152917300,0
2025-03-20,BBCA.JK,"Pembayaran Dividen BBCA, Hari Ini (20/3) Cum Dividen, Investor Pilih Beli / Tahan? - kontan.co.id",0.6,8375.0,152917300,0
2025-03-19,BBCA.JK,Haryanto Tiara Budiman Tambah Porsi Kepemilikan Sahamnya di BBCA - pasardana.id,0.0,8325.0,214108200,1
2025-03-18,BBCA.JK,"Jadwal Pembayaran Dividen BBCA Tahun 2025, Cek Besarannya - Kompas.com",0.6,8300.0,417305700,1
2025-03-18,BBCA.JK,"Jadwal Resmi Pembayaran Dividen BBCA, Apa Saham Blue Chip Ini Layak Koleksi? - kontan.co.id",0.6,8300.0,417305700,1
2025-03-18,BBCA.JK,"BCA Luncurkan Program Genera-Z Berbakti, Ajak Mahasiswa Mengabdi ke Masyarakat di 4 Desa Wisata - BCA.co.id",0.0,8300.0,417305700,1
2025-03-17,BBCA.JK,💳 BBCA 2M25: Laba Bersih +8% YoY - Stockbit Snips,0.6,8600.0,151365700,0
2025-03-17,BBCA.JK,"Cum Dividen 20 Maret 2025, Ini Jadwal Resmi Pembayaran Dividen BBCA - kontan.co.id",0.6,8600.0,151365700,0
2025-03-17,BBCA.JK,"Prospek Saham BCA (BBCA) Jelang Cum Dividen Rp36,98 Triliun - Bisnis.com",0.6,8600.0,151365700,0
2025-03-14,BBCA.JK,"Bank Central Asia (BBCA) Putuskan Bagi Dividen, Catat Jadwalnya - TradingView",0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,"Pembayaran Dividen BBCA Tahun 2025 Rp 37 Triliun, Investor Perlu Beli atau Tahan? - TradingView",0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,"BCA (BBCA) Rilis Jadwal Dividen, Segini per Sahamnya - Indo Premier Sekuritas",0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,Saham Bank Besar RI Bagi Dividen: Saatnya Borong - Bloomberg Technoz,0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,"Jadwal Pembayaran Dividen BCA 2025: Cum Date Jelang Lebaran, Cek Detailnya - Bisnis.com",0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,"Saham Blue Chip Perbankan Ini Siapkan Rp 37 T untuk Dividen, Apa Layak Beli? - kontan.co.id",0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,"BCA Putuskan Bagi Dividen Rp250 per Lembar, Ini Jadwalnya - Lotus Andalan Sekuritas",0.6,8750.0,111397800,0
2025-03-14,BBCA.JK,"Profil Hendra Lembong, Presiden Direktur baru BCA tahun 2025 - ANTARA News",0.0,8750.0,111397800,0
2025-03-13,BBCA.JK,"BCA Gelar Rapat Umum Pemegang Saham Tahunan, Tetapkan Dividen Rp300,00 per Saham - BCA.co.id",0.6,8975.0,83030700,0
2025-03-13,BBCA.JK,"Saham BBCA bentuk golden cross, menuju resistance terdekat? - IDNFinancials",0.0,8975.0,83030700,0
2025-03-13,BBCA.JK,"Proyeksi BBCA Usai Bagikan Dividen, Masih Menarik? - KabarBursa.com",0.6,8975.0,83030700,0
2025-03-13,BBCA.JK,"Analis Sebut Dividen Saham BBCA Kurang Menarik, tapi... - Kompas.com",0.6,8975.0,83030700,0
2025-03-13,BBCA.JK,"Naik 11,1%, BCA Tebar Dividen Rp 300 per Lembar Saham - Marketeers",0.6,8975.0,83030700,0
2025-03-13,BBCA.JK,Berapa Harga 1 Lot Saham BCA Saat Ini? - Liputan6.com,0.0,8975.0,83030700,0
2025-03-13,BBCA.JK,"Mahal Mana, Beli 1 Lot Saham BCA atau 1 Gram Emas Antam? - Liputan6.com",0.0,8975.0,83030700,0
2025-03-13,BBCA.JK,"BCA Holds Annual General Meeting of Shareholders, Sets Dividend at IDR300.00 per Share - BCA.co.id",0.6,8975.0,83030700,0
2025-03-12,BBCA.JK,"Yield Kecil, Dividen BBCA Kurang Menarik - TradingView",0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,"Usai RUPS, Harga Saham BBCA Naik 1,68 Persen, Jahja Setiaatmadja Jabat Presiden Komisaris - Infobanknews",0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,"Pegang ICBP, AMMN, BBCA, & BMRI, Cuan Reksadana Saham Sinarmas dan Ciptadana Melesat - Bareksa.com",0.0,9125.0,87968900,0
2025-03-12,BBCA.JK,BCA (BBCA) Bagi Dividen Rp300 per Saham dan Ganti Dirut-Komut - CNBC Indonesia,0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,"Dividen BBCA Rp300 per Lembar, Kecil atau Besar? - KabarBursa.com",0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,"Tambahan Dividen BCA (BBCA) Rp250 per Lembar pada 2025, Intip Jatah Bos Djarum dan Para Direksi - Bisnis.com",0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,Cuan! BCA Bagi-bagi Dividen Rp300 per Saham - MetroTVNews.com,0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,RUPST BBCA Angkat Hendra Lembong jadi Presiden Direktur BCA - Tempo.co,0.0,9125.0,87968900,0
2025-03-12,BBCA.JK,"Profil Hendra Lembong, Presdir Baru BCA yang Geser Jahja Setiaatmadja, Berapa Gajinya? - Tempo.co",0.0,9125.0,87968900,0
2025-03-12,BBCA.JK,"Tok! BBCA Bagikan Dividen Rp300 per Saham setara Rp36,98 Triliun untuk Tahun Buku 2024 - Bisnis.com",0.6,9125.0,87968900,0
2025-03-12,BBCA.JK,"Hendra Lembong Jadi Presiden Direktur BCA, Simak Jajaran Direksi dan Komisaris Baru - Kompas.com",0.0,9125.0,87968900,0
2025-03-12,BBCA.JK,BCA Appoints Gregory Hendra Lembong as New President Director - Jakarta Globe,0.0,9125.0,87968900,0
2025-03-12,BBCA.JK,"RUPST BCA Angkat Hendra Lembong jadi Presiden Direktur, John Kosasih Wadirut - Bisnis.com",0.0,9125.0,87968900,0
2025-03-11,BBCA.JK,"BBCA Sebar Dividen Naik Jadi Rp300 per Saham, Rombak Komisaris dan Direksi - Bareksa.com",0.6,8925.0,109295600,1
2025-03-11,BBCA.JK,"Harga Turun, Saham Blue Chip Sektor Bank Ini Akan Bayar Dividen, Cek yang Layak Beli? - TradingView",0.0,8925.0,109295600,1
2025-03-11,BBCA.JK,"Capital Group & Blackrock Paling Banyak Jual Saham BBCA, Credit Agricole Pilih Borong - KONTAN",-0.6,8925.0,109295600,1
2025-03-11,BBCA.JK,"RUPST BCA Digelar Besok, Ini Bocoran Besaran Dividennya - Infobanknews",0.6,8925.0,109295600,1
2025-03-11,BBCA.JK,Lowongan Magang Bakti BCA Dibuka! Simak Cara Mendaftar dan Rincian Proses Seleksinya - BCA.co.id,0.0,8925.0,109295600,1
2025-03-11,BBCA.JK,Bakti BCA Internship Vacancies Now Open! Learn How to Apply and Details of the Selection Process - BCA.co.id,0.0,8925.0,109295600,1
2025-03-10,BBCA.JK,"Goldman Sachs Pangkas Rating Saham RI! Saatnya Borong BBRI, BMRI, BBCA & BBNI? - Bareksa.com",0.0,8925.0,97652100,0
2025-03-10,BBCA.JK,"Saham Bank Besar RI Undervalued, BBRI Jadi Pilihan Utama - Market - Bloomberg Technoz",0.6,8925.0,97652100,0
2025-03-10,BBCA.JK,"Broker ini Paling Banyak Serok Saham Big Banks, Ada Apa? - KabarBursa.com",0.0,8925.0,97652100,0
2025-03-10,BBCA.JK,"Saham Bank Besar RI Undervalued, BBRI Jadi Pilihan Utama - Bloomberg Technoz",0.6,8925.0,97652100,0
2025-03-10,BBCA.JK,Keliru: Klaim Tautan Pendaftaran Gebyar Undian BCA Edisi Maret 2025 - Tempo.co,0.0,8925.0,97652100,0
2025-03-07,BBCA.JK,Rating JP Morgan ke Saham Bank di RI Dongkrak Rupiah Awal Maret - kumparan.com - Kumparan.com,0.0,8925.0,82295300,0
2025-03-07,BBCA.JK,"Simpanan Nasabah Kaya di BCA Tumbuh 2,8% Sepanjang Tahun 2024 - kontan.co.id",0.6,8925.0,82295300,0
2025-03-06,BBCA.JK,[PENIPUAN] Prabowo Resmikan Pinjaman Online Bank BCA - Tribratanews Polda Jabar,0.0,8975.0,96270100,0
2025-03-06,BBCA.JK,"BCA Buka Lowongan Magang Buat Lulusan SMA dan SMK, Dapat Uang Saku dan Tunjangan - Liputan6.com",0.0,8975.0,96270100,0
2025-03-06,BBCA.JK,Tarik Tunai BCA di Indomaret & Alfamart Kini Kena Biaya Rp4.000 - Bloomberg Technoz,0.0,8975.0,96270100,0
2025-03-05,BBCA.JK,"Permudah Capai Tujuan Investasi, BCA Hadirkan Investment Goals di myBCA - BCA.co.id",0.0,9000.0,155207900,0
2025-03-05,BBCA.JK,Cek Fakta: Tidak Benar Pendaftaran Pembagian Hadiah dari BCA - Liputan6.com,0.0,9000.0,155207900,0
2025-03-04,BBCA.JK,Dana Kelolaan Investasi BCA (BBCA) Tumbuh 30% - investor.id,0.6,8850.0,125418500,1
2025-03-04,BBCA.JK,"Hati-Hati, Level Bottom Saham Bank Sulit Diprediksi - KONTAN",0.0,8850.0,125418500,1
2025-03-04,BBCA.JK,JP Morgan: Aksi Jual Saham Bank Sudah Berlebihan - Market - Bloomberg Technoz,-0.6,8850.0,125418500,1
2025-03-04,BBCA.JK,"Kaget KTP-nya Dipakai Orang Lain untuk Pinjaman, Warga Kubu Raya Gugat BCA Finance - PontianakPost",0.0,8850.0,125418500,1
2025-03-03,BBCA.JK,"Aset Kustodian BCA Tembus Rp 430 Triliun pada 2024, Tumbuh 21% YoY - kontan.co.id",0.6,8800.0,192944300,1
2025-02-28,BBCA.JK,"Hadirkan Kemudahan Investasi, bluRDN Kini Tersedia untuk Sobatblu - TradingView",0.0,8425.0,293095000,1
2025-02-28,BBCA.JK,"BCA Digital luncurkan Fitur BluRDN, Bidik Nasabah Generasi X dan Milenial - Tempo.co",0.0,8425.0,293095000,1
2025-02-28,BBCA.JK,"Hadirkan Kemudahan Investasi, bluRDN Kini Tersedia untuk Sobatblu - kontan.co.id",0.0,8425.0,293095000,1
2025-02-28,BBCA.JK,"Fitur Investasi myBCA, Masyarakat Jadi Lebih Mudah Berinvestasi - SWA.co.id",0.0,8425.0,293095000,1
2025-02-27,BBCA.JK,"IHSG Anjlok, Saatnya Cuan dari Saham BBRI, BBCA, dan BMRI Seperti 2018? - Bareksa.com",-0.6,8525.0,199991600,0
2025-02-27,BBCA.JK,"BBCA Turun Terus, Kenapa? - investor.id",-0.6,8525.0,199991600,0
2025-02-27,BBCA.JK,"Dengan BluRDN, Nasabah BCA Digital Bisa Langsung Investasi Saham Tanpa Repot - kontan.co.id",0.0,8525.0,199991600,0
2025-02-27,BBCA.JK,"Kinerja Perbankan 2024: RoE Bank Besar Turun, BCA Jadi Pengecualian - kontan.co.id",-0.6,8525.0,199991600,0
2025-02-27,BBCA.JK,BCA Beri Kemudahan Nasabah Berinvestasi Saham lewat bluRDN - Marketeers,0.0,8525.0,199991600,0
2025-02-27,BBCA.JK,Simak Harga 1 Lot Saham BBCA Hari Ini 27 Februari 2025 - Liputan6.com,0.0,8525.0,199991600,0
2025-02-27,BBCA.JK,Ekonom BCA dan BCA Sekuritas Ungkap Potensi dan Tantangan Perekonomian RI pada 2025 - BCA.co.id,0.0,8525.0,199991600,0
2025-02-27,BBCA.JK,BCA Economist and BCA Sekuritas Reveal the Potential and Challenges of Indonesia's Economy in 2025 - BCA.co.id,0.0,8525.0,199991600,0
2025-02-26,BBCA.JK,"Dua Direksi Borong 357 Ribu Saham BCA (BBCA) Jelang RUPS, Cek Tujuannya - Infobanknews",0.0,8775.0,117843500,0
2025-02-26,BBCA.JK,Ini Kekayaan Bos BCA dari Saham Saat Harganya di Bawah Rp 9.000 - kontan.co.id,0.0,8775.0,117843500,0
2025-02-26,BBCA.JK,"Apa Alasan Bos BCA Borong Saham BBCA Senilai Rp 2,99 Miliar? - Kompas.com",0.0,8775.0,117843500,0
2025-02-25,BBCA.JK,"Makin Agresif, Investor Asing Net Sell Saham Rp 1,63 Triliun Buang Tiga Saham Bank Ini - InvestorTrust",-0.6,8825.0,101592700,0
2025-02-25,BBCA.JK,"Jahja Setiaatmadja Borong Saham BCA Rp 2,9 Miliar di Tengah Pelemahan Harga - Katadata.co.id",0.0,8825.0,101592700,0
2025-02-25,BBCA.JK,BCA Beberkan Strategi di Balik Sistem Keamanan yang Tangguh - kontan.co.id,0.0,8825.0,101592700,0
2025-02-24,BBCA.JK,"Investor Asing Net Sell Rp3 T, Saham Bank Paling Banyak Dilepas - Market - Bloomberg Technoz",-0.6,8925.0,108530300,0
2025-02-24,BBCA.JK,"Semarang Riang! Wujudkan Impian dengan Bunga Spesial KPR 2,68% dan KKB DP 0% di BCA Expoversary 2025 - BCA.co.id",0.0,8925.0,108530300,0
2025-02-21,BBCA.JK,BCA Digital Buka Suara Soal Kabar Mau IPO Saham - InvestorTrust,0.0,9000.0,106054700,0
2025-02-21,BBCA.JK,"Mulai Hari Ini, Cek Promo HUT BCA Beri Diskon Hingga 68% - Bloomberg Technoz",0.0,9000.0,106054700,0
2025-02-20,BBCA.JK,"Buy Saham BBCA, BBRI, BBNI, BMRI, dan BRIS, Berikut Penjelasan Sejumlah Analis - kontan.co.id",0.0,9000.0,119260800,0
2025-02-19,BBCA.JK,"IHSG Melorot ke Bawah 6.800 Lagi, Saham-Saham Ini Paling Banyak Net Sell Asing - Pusat Data Kontan",-0.6,8950.0,154438200,1
2025-02-18,BBCA.JK,Bursa Efek Jakarta & Indonesia | Pasar Keuangan Indonesia - IDNFinancials,0.0,9300.0,107318300,0
2025-02-17,BBCA.JK,"Melesat 3% Sehari, Reksadana Saham Syailendra Pegang BBCA, BBRI, BMRI dan TLKM - Bareksa.com",0.0,9325.0,89096400,0
2025-02-17,BBCA.JK,Sejarah BCA: Jejak dan Transformasi Bank Swasta Terbesar di Indonesia - Katadata.co.id,0.0,9325.0,89096400,0
2025-02-14,BBCA.JK,"Harga Saham BBCA Merosot 14,3% dalam 3 Bulan, Analis Nilai Sudah Undervalued - Katadata.co.id",0.0,8975.0,116274500,1
2025-02-14,BBCA.JK,Mirae Asset: Pergantian Direksi BCA Tak Akan Pengaruhi Kinerja Perusahaan - Validnews,0.0,8975.0,116274500,1
2025-02-13,BBCA.JK,Analis Ungkap Dampak Pergantian Direksi BCA ke Kinerja dan Gerak Saham di Bursa - Katadata.co.id,0.0,9000.0,90439700,0
2025-02-13,BBCA.JK,"13 Tahun Menjabat Presdir BCA, Jahja Setiaatmadja Akan Menjadi Presiden Komisaris - Kompas.id",0.0,9000.0,90439700,0
2025-02-13,BBCA.JK,3 Cara Beli Saham BCA secara Online dan Panduannya untuk Pemula - kumparan.com - Kumparan.com,0.0,9000.0,90439700,0
2025-02-13,BBCA.JK,"BCA akan ubah komisaris dan direksi di RUPST Maret, termasuk Presdir - ANTARA News Gorontalo",0.0,9000.0,90439700,0
2025-02-13,BBCA.JK,"7 Poin Penting RUPS BCA (BBCA) pada Maret 2025, Termasuk Soal Dividen - Bisnis.com",0.6,9000.0,90439700,0
2025-02-13,BBCA.JK,"BCA Umumkan Pergantian Presiden Direktur, Ini Sosoknya - Liputan6.com",0.0,9000.0,90439700,0
2025-02-13,BBCA.JK,"Profil Gregory Hendra Lembong, Calon Pengganti Dirut BCA (BBCA) - Market - Bloomberg Technoz",0.0,9000.0,90439700,0
2025-02-13,BBCA.JK,"BCA Bersiap Ganti Presiden Direktur, Bagaimana Prospek Kinerjanya? - TrenAsia",0.6,9000.0,90439700,0
2025-02-13,BBCA.JK,"Jahja Setiaatmadja Purna Tugas sebagai Dirut BCA, Digantikan Hendra Lembong - Katadata.co.id",0.0,9000.0,90439700,0
2025-02-11,BBCA.JK,Saham BBCA Koreksi Saatnya Beli? Ini Ramalan Kinerja dan Dividen 2025 - Bareksa.com,0.6,9075.0,71188300,1
2025-02-11,BBCA.JK,"Dikabarkan Diretas, BCA: Data Nasabah Aman - Tempo.co",0.0,9075.0,71188300,1
2025-02-07,BBCA.JK,"Harga Saham BBCA di Bawah Rp 9.000, Apa Penyebabnya? Ini Jawaban Manajemen - kontan.co.id",0.0,9350.0,131162200,0
2025-02-07,BBCA.JK,"Moody’s Pertahankan Peringkat BCA, Fundamental Kinerja yang Kuat - kontan.co.id",0.0,9350.0,131162200,0
2025-02-07,BBCA.JK,Pakar IT Ungkap Dua Modus Peretas Bjorka Dapatkan Database yang Diduga Nasabah BCA - Tempo.co,0.0,9350.0,131162200,0
2025-02-06,BBCA.JK,Mau Cari Cuan dari Dividen Big Banks? Begini Rekomendasi Para Analis - TradingView,0.6,8950.0,171477800,1
2025-02-06,BBCA.JK,"Mari Merapat! Ini Bocoran Kapan Borong Saham Mandiri, BCA & BRI - CNBC Indonesia",0.0,8950.0,171477800,1
2025-02-06,BBCA.JK,"BCA: Data Nasabah yang Diklaim Kelompok Peretas Bjorka Keliru, Kami Pastikan Aman - Tempo.co",0.0,8950.0,171477800,1
2025-02-05,BBCA.JK,"Dilanda Aksi Jual, Harga Saham Blue Chip Ini Melemah, Kapan Waktu untuk Beli? - TradingView",-0.6,9125.0,98229900,0
2025-02-05,BBCA.JK,"NISP, Saham yang Katanya The Next BBCA! Begini Prospek Dividen-nya di 2025 - Mikir Duit",0.6,9125.0,98229900,0
2025-02-05,BBCA.JK,"Ini Bocoran Dividen Bank Mandiri (BMRI), BNI (BBNI) & BCA (BBCA) - CNBC Indonesia",0.6,9125.0,98229900,0
2025-02-04,BBCA.JK,Inovasi Diakui di Kancah Internasional: BCA Sabet Penghargaan Gold dan Silver dari Brandon Hall Group - BCA.co.id,0.0,9175.0,94607700,0
2025-02-04,BBCA.JK,"Wujudkan Liburan ke Destinasi Impian, BCA Tebar Promo Cashback hingga Cicilan BCA 0% di BCA Singapore Airlines Travel Fair 2025 - BCA.co.id",0.0,9175.0,94607700,0
2025-02-04,BBCA.JK,BCA’s Excellence in Innovation Earns Gold and Silver from The Internationally Acclaimed Brandon Hall Group - BCA.co.id,0.0,9175.0,94607700,0
2025-02-03,BBCA.JK,"Dua Sekuritas Ini Pasang Rekomendasi Beli Saham BCA (BBCA), Berikut Faktor Penopangnya - InvestorTrust",0.0,9350.0,90439900,0
2025-01-30,BBCA.JK,"Saham BBCA Terkoreksi di Januari 2025, Simak Realisasi Kinerja dan Rekomendasinya - KONTAN",-0.6,9150.0,154645800,1
2025-01-30,BBCA.JK,Investor Tunggu Dividen! Ini Prediksi BCA-BNI-BRI-Mandiri Tahun Ini - CNBC Indonesia,0.6,9150.0,154645800,1
2025-01-30,BBCA.JK,"Boyong 6 Penghargaan ASEAN Tourism Awards 2025, Desa Wisata Binaan Bakti BCA Torehkan Prestasi di Panggung Internasional - BCA.co.id",0.0,9150.0,154645800,1
2025-01-30,BBCA.JK,BCA Operational Schedule During Isra Mikraj and Chinese New Year 2025 Holidays - BCA.co.id,0.0,9150.0,154645800,1
2025-01-30,BBCA.JK,"Cara Buka Rekening BCA Online dan Syaratnya, Tak Perlu Antre di Bank - Tempo.co",0.0,9150.0,154645800,1
2025-01-24,BBCA.JK,"Laba Melesat 13% di 2024, Saham BBCA Diganjar Rekomendasi dan Target Harga Begini - InvestorTrust",0.6,9350.0,152057000,0
2025-01-24,BBCA.JK,Peluang BUY Saham BBCA Di Akhir Januari 2025 untuk IDX:BBCA oleh MandryF - TradingView,0.0,9350.0,152057000,0
2025-01-24,BBCA.JK,"Kinerja 2024 di Atas Target, Saham BBCA Direkomendasi Beli dan Prediksi Yield Dividen 2025 Segini - Bareksa.com",0.6,9350.0,152057000,0
2025-01-24,BBCA.JK,Dirut BCA Digital Buka Suara Soal Isu IPO di 2025 - kontan.co.id,0.0,9350.0,152057000,0
2025-01-24,BBCA.JK,"Kabar IPO BCA Digital alias Blu, Ini Kata Bosnya - CNBC Indonesia",0.0,9350.0,152057000,0
2025-01-24,BBCA.JK,OJK Buka Suara Soal Kabar Dua Bank Digital Mau IPO - CNBC Indonesia,0.0,9350.0,152057000,0
2025-01-24,BBCA.JK,"Dua Bank Digital Dikabarkan Mau IPO, Bos OJK Buka Suara - Infobanknews",0.0,9350.0,152057000,0
2025-01-24,BBCA.JK,"Likuiditas Jadi Momok, Bank Raksasa RI Buka-Bukaan Kondisi Saat Ini - CNBC Indonesia",0.0,9350.0,152057000,0
