Date,Ticker,News_Text,Keyword,Source,URL
2025-05-17,ADRO.JK,"Alamtri Resources (ADRO) Bakal Gelar Buyback dalam Dua Skema, Ini Rinciannya - kontan.co.id",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMirgFBVV95cUxOT2k2OE5Xc09EUjJVMVR3Z3RDSG93SEdSMUlONENvNGtROURWVWdBVVBDZkJZR1liUzZJSEt6YVhydFA0RE02VjNETF9NTkRLSjRDbWhuUS10RG01TGFLaEp3dG5ZNDItenJyMWhOaTBxdEtjVWhqX0lINVZfLWo5ZllTZ0tJdWRhaWQtN1VDZHVjUGhTVUlfcUZhT0U4cHg0M2xpMEZyelVDaHl1TGfSAaYBQVVfeXFMT09GN3drbk90S25SRWk1dE1MUjZjYnphWDhLZC1sR3hhLU1MV1VqUEZFX3U1ZXdKanhoZWRxaDNTTENQbmZWT3VhUWtRU0hqa0w2OG4xa3Z0OVM2TG9DN29WTk1Qd0RUb01KeTgwNnlGaHVjNlZ6N3BFeTMzVEpiSEJOQ2pralBaTHdGcEMtV1B3Zm1sNnhqaWJrUHBzMVRoZWVSWDRfUQ?oc=5
2025-05-17,ADRO.JK,"Siapa Pemilik Adaro, Raksasa Batu Bara RI? - Kompas.com",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMiogFBVV95cUxNVEtnRUs1R3I0MVFveFl3eC02VGVTNHJRT3RrNDVvRE4tWWtJelBXbnRDM05vUHRwNS1vRDR0amR1VWpOWWpGYW14LWdwVkMwa1FuUS05U2xhWHdpenlkYS1TdWh3Tkk4aEoycmRhdHJCZXlhRlZZbHl4RHQ1ZnhYUktXdGlwdjhXRV9hRXBwZmlnUjJ5YkVTV25SMVNFbTlwQnc?oc=5
2025-05-16,ADRO.JK,Rencana Buyback Ganda Jumbo Alamtri Resources (ADRO) Bakal Katalis Positif - kontan.co.id,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMirAFBVV95cUxQVEVPNUdabWQ3ZkpIXzFuQThoSHJEeUh1MFdNZ3I2NEdzcnlvSEV0X2lMU1l1MVVqdkItOWczbDY0WEFfZXdqQ3NvZXQtOVlyNzFJTW1kWVoxSDBCMnhnRGp4RnNZblc4V3QtZUVpaXhSYURoSzZ2ZGo5WFpZU2lDU1VKQkpPa3RUbHNSZEhQeU5fUi13dXR1YkFvdmxTYkdHbVRPQVdwNEZSWlRU0gGkAUFVX3lxTE5PdDNZQzZnT2Y4QUJ1Q2ZXcVRJcmF2NnQwaGdHOFZmRDdNUEpSRXk0LS1RdjNBWWI5WmM2TlBvd19FS2t1NkxSM3dCVDVzREtiQnRCX1ZuM3dKNHl2d18xQnRqVlYwQnhxZHJPbXlfeXlrWk5uYVBOSldfY1NaWHBtVm1qYUxJVml6bzRodVhqeEVGOWR4VUZ4bzNmd3BtR3pNUkJx?oc=5
2025-05-16,ADRO.JK,Alamtri Resources (ADRO) Mulai Buyback Tanpa RUPS Rp 4 Triliun - kontan.co.id,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMinAFBVV95cUxNVE5LYklYamhHT19RcENjWGs4QlZ5dUxycGdGN0dYSHRvRk1sWklrX3ZhUXA0WHNxRlJaaFFCdkMxY2hYdjVzNnUtX0F3cTJybDZzWERWTFpqZHlJVVdELTlyVmU5Y1k3cnlseEZObUEtODgxenVfSDc0XzNac1F5TkoyMkRSbXFEaTZ1TFgwdXlXdGZMYnp4dkpnNGjSAZQBQVVfeXFMTklpWG92QjJBSGZlU2g2MEc3Qk1EVDdxOHlKbVJyMmJGUS1BS0pneGl0VFg1c2RuQ0VJWjdfQnlDSUxCWXZUMmJXbUEyRG9tLVN1T085NGxNQ3BzcW9Tc1JHWUZxU0R5MEhMbDJTbEVkdHpDUzhOOUF3azBjZzlyVVRyZkswVm84Mk5QdWdGRm1jQU10OA?oc=5
2025-05-16,ADRO.JK,"ADRO Buyback Saham Tanpa RUPS Mulai Hari Ini 16 Mei 2025, Segini Nilainya - Liputan6.com",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMitwFBVV95cUxNSzcxY1czR1l2R2g2cTktS2M1UW9vc2sxbEFaWTVNNE1EZDloS3oxRkhVNmFwX3dmMVBEOHhNWGVCTUZyMm1mWTVQN2k3YVhXUDNacEJYMEtxR1otLW55TVd0QVhpNVVtcUhMZWJxSkhtcnZOaGg5ZXRSY3Z4bGRLc2FZNXBsRno2ZE8zM3pPR0wtR19RMENJeEVYMThaeXU4Q2prcUtQTGZ6dnpPQzVvQTJPS1JqVEE?oc=5
2025-05-15,ADRO.JK,"Laba ANTM, INCO hingga ARTO Naik Ratusan Persen, Ini Rekap Kinerja Emiten Kakap di Kuartal I 2025 - Bareksa.com",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNMGNYem13SVhzNHcxNVhfOVFfcnVBcVN3VXdsV0Z1elpqMXZENFJJNU9hcVRGXzNUNWpVc21xaml1OEU0VURkc2dKNE1uYjJkMGhNS0JUQzhTQ2xHNTBpN3hxWExJRExPUmt3Wm01ZmZSQ1JxakpaVHpEYjd2MGxMT2hOVUh5NENqcDliMTRtWGp5bGt6T1oyWFp4bWlnZHdBUE5VRWRkSFR2THFSaEJvQ0lDcDBHYmhBRjhWNF8wQ0MyeFc0aEVLRU44dzZTWnc3QXpfdE9ZLTY5NTQ?oc=5
2025-05-14,ADRO.JK,"ADRO alokasikan Rp4 triliun untuk buyback, intip perubahan jadwalnya - IDNFinancials",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMisAFBVV95cUxQci13Y1VxR2VVR3dDQ0lWR3NjVkl6dzY1WDZCcXZGTjZfcjBDQ203V0pGb1ExQmowUGFNX1A4UDFROVA1SGlPZmhKdWRZajJyTjl3cmZUSmlrUGdaX1FJcmxHUF9SMmZGR2ZWLXdENWpHTEhBT1VWM0lJN25Mbml2N3dGRVI0Y2pUbmhMclpPTEZWMUNxYTlYQkxmdkRNbHREVDN1S052bU9VXzNValZLUQ?oc=5
2025-05-12,ADRO.JK,Proyeksi Dividen yang Bakal Diumumkan di RUPS ADRO-ADMR - Mikir Duit,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMiigFBVV95cUxOZGdBNGUzaHhlWWprSUpiMTNqLW9sTDdDQ002LW5nalBHdzlDVXNldTNWdDFidlFQQmZEam5CR0l4aDRkOEtiR2k5WTRoc3JTSkFuNk5iYWkxZE9MT0R0OV9UTVg1MTVCN2w4bklqUzB4ZWpLRnlEYk40eXVWVWQtTFhScVNwMTBlbXc?oc=5
2025-05-11,ADRO.JK,"Berharap Dividen di Tengah Upaya Rebranding ADMR, Mungkinkah - KabarBursa.com",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMipAFBVV95cUxOemVlc1RSZ2w0a2NlSFhTcnhIY3h0clZQNTF2YTEzT3lDQml5M3ZEUnVNQTNSYWxYenJUQnlwZUlEMm9waXQyd3lJbkNpOW1hUmZaX3VPTVB1allkTW9zeHhiYUN1WDU1MlhkM183N3ZRN2VwRW1OY1FoMHYtcEFZZzJMMUlPQWFOZnVWZ3NlLUM2ZjFEUWVkVkhOWGZlU21YRnZUSw?oc=5
2025-05-10,ADRO.JK,ADRO Bakal Kembali Menyala? - investor.id,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMibEFVX3lxTE5GT0VIREhVRjNFR3NWQ0xmM2Q3c2xMaVFaanFndWZyTnh1Qlk2dHcwY3FKcWNWQzl3elJmZXZEbEZVM0tlTWp0eGsyVndWZUhsU2UxLVZUNkxTdTVncjdsc1dmd0Y4cVprR0hxYQ?oc=5
2025-05-10,ADRO.JK,"Daftar 6 Konglomerat Batu Bara di Indonesia, Hartanya Capai Rp451 Triliun! - Inilah.com",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMidEFVX3lxTE1mYUhHTTNtQVlCMlJtNFBtTjB4Y0tqUDJRZjVZZFFva3VOSWhydXpwRGRMbUlnOXh2b2RObXM5SmdBYTNFa1VxUmh0TExhc2ZoYkR1T08xaVdaMkZKemowM1VzZVloU2lPZjNYM3N1ZElfM1V4?oc=5
2025-05-09,ADRO.JK,"ADRO tunda RUPS, persetujuan buyback mundur - IDNFinancials",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMijwFBVV95cUxOd0VyeEw4ZDRybTBrczRzdXVQekxhazlyTmZfLUxKYmVmQXBPZzZEUklsOFIxS3FybzVwV0NtNzlZSDJDS3hLdWxPRUdoOVNQTGtWLUk2U0ZsdkpGS1cwczZoTkJaR1VXRWo3b2JENmhteFpGQW9FRzlMN05VMjRFeXBFZFllclA4Mm9YR3dPNA?oc=5
2025-05-08,ADRO.JK,"Tinggalkan GoTo, Boy Thohir Kembali Bangun Bisnis Raksasa Lain - Tempo.co",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMinwFBVV95cUxQaEtOc3o3cVhsSFpDYnZ1RTV6N3lmSlJsTnNuaUFpVlVZQXJYNkpyNUkyUnFfdGlVMlhlNk1HVnN5UlVHYnFBb1g0WEZuMlB0OTNYNXFfMkFpN0U4NUVLaHJxREktN3F2WlA1c1hPSVJrNllJbnMyOU1XUURuT2U5N3hITTNucmFMbDBldzN4UTllZkRZNDI1UVh2MW1fbnc?oc=5
2025-05-07,ADRO.JK,Boy Thohir Buka-bukaan Alasan Borong Saham MBMA - Merdeka.com,Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMilwFBVV95cUxOUk9PRFNQV3hYX3lqUFRGYnJUMGd0ZkZXSV9qV3gtQXdrLU9PVFJYMXZIREFCUDJjVkxOaUxPcnRvbXdiVnhPZzlsUkkzN2poSFhJcUxzS3pzZ3RzMlBuRk1SY19RQS02TVRiWDJGb2NkcjBGOVhHam54czBwd1ZpLXY5ZWVJdzhCRzF5TVRhQk5CQjluTjYw?oc=5
2025-05-04,ADRO.JK,Alasan Boy Thohir dan 3 Direksi Mundur dari GOTO - Tempo.co,Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMijgFBVV95cUxNRWVNUHgtR1NiUnA1bXQwZE9ITEh6dEo0NnF1ZWJ0dy0zcWRxbjBVMmxZcnNpd2duZnl2X1oxR2tsSnVpWU9KOVI2WGIzb01NNHA3S1NhdlZCZTh2Uk1IU25mZ1pMYlBETHAxTWFNXzZZT3pjV2RHTlg1Ql9sTjhSOERmZmN3d1BxN2doY3Zn?oc=5
2025-05-03,ADRO.JK,"Mengenal Siapa Pemilik PT Adaro Energy Indonesia, Ternyata Ada Sosok Keluarga Thohir! - Inilah.com",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMid0FVX3lxTE1XX3hac2FubDVGN21yeXllSFBqUF9NYmVXdzNoajhuNHRMTTFnRVd4ekFQclN1TGFSMkJEUkREN0FkclRRS1RYRVp0N2RHSjUzN016bnBad0NHTTFLZVBLSTRZa2l5aWlhbUVwenViRG9YYVh2OEFR?oc=5
2025-05-03,ADRO.JK,"Profil Boy Thohir, Pengusaha yang Baru Mundur dari Posisi Komisaris GoTo - Tempo.co",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMirAFBVV95cUxQRC1OOC1FTGltRWdhUTkyXzhJY2VWMmVRSFYtUTJtbXFpMW1EWWRtSmw3OW0tRnJ3OTFIVldDcFdycDNMR3lDbklsTXFMbHhZeHJ3SFZfSE9hSkdKTHdOYkpfVGtSNTY3djZtNG0tbGlkYnFtR28tNnpicEZ2M01VcnVHcXZFQ1F2QWE0anpkRHBlUl9ScGtsQ2I2Y1BOSDJuek9zcnZDR3QwN0Vw?oc=5
2025-05-03,ADRO.JK,"Boy Thohir Mundur sebagai Komisaris GOTO, Ada Apa? - Tempo.co",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMijwFBVV95cUxPc1J5SmQ0ZzUxN3haTXo4a1hHYVhPR2xzdHU4U0I0c2o0dllxSjF1YzRqOE8xQnh1UlBvaTUyRS1HZ2VIRjlYREdPZlk5QzNZVml0T0JHenBCOEpiY25ZN1NDTnQ3MWZRbkhHVV80NGpTQ0xXYjNMclc3SmpNZWJvQURoTWV4alRydkl6SUs4SQ?oc=5
2025-05-03,ADRO.JK,Kakak Erick Tohir Mundur dari GOTO: Mau Fokus Urus Bisnis Keluarga - Kompas.com,Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOemFVR1cwNXVLQ0NwU2c3WnNxZGVON211blF2UFczZVlUc1pxc2pMak1Db21mVGRNbU5KMTBhUERaS29hZW03bVR5QUd4NnBxeG5zMUk5UVZoVkk5UDZnLVFLWmpjdW5vVkQwcTdBWW9mMzFaRkJWRnJ6UFlPaGROek1jVHdfS0ZidXVvVXNnN3RXOG9vYXNDVW9FSk04NEVuazc3SWNneEhLRE1jWkd5RDhvbnBEQ09BdHh2SzdVTHQtV1k?oc=5
2025-05-02,ADRO.JK,"Daftar Saham Indeks LQ45 Mei-Juli 2025 Usai Rebalancing, Blue Chip Apa Layak Beli? - kontan.co.id",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMitwFBVV95cUxQcVpJUEZXWlJ3dHFHVTRQcU1UQU53bVF6TW9tWWRJSFZvci0tSHd6SUp0TXE0S2ZMc1VmakNpR3E0ZzlNN3pmU1lCTHhsb09FU05rXzN6RklvREFNSkxvM1Z3c0VPMks1b0NjcDluc1dvdjlQRW5JQTU3YmJFSnROTXpIelVxV2g2bXRQcVFYSGpoNFBFd3phTS0zM2EyZy1KMTJfLWZIVXVuWjd1dkpJVEI4QjdNTVXSAa8BQVVfeXFMTTk4eG9DM1I0N3ZqbjY1amRYem9KN3Y1LVpJekdYSFQwRlBEdjFaWVJiZXZnV1VyUmtkeFBwZkZDTXJoT2cyZHVMaFhOLVhoVzROdGdKMmkyVWIwbDgtdEtkZ2ZUaEJySWNuWld4Wl9wOU9zOE9iZUE5NXd6QnoxV1YxWEtmeHA3TXNwS25nTlVZem5QVjg4a0libHJPUXFZaHI3TkhOR0ZmanpTWnllVQ?oc=5
2025-05-02,ADRO.JK,"Boy Thohir Mundur dari GOTO, Fokus ke Bisnis Keluarga - Kompas.com",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMipgFBVV95cUxPRVFmMFl2dERqVmd4Y0NQZ1o0ZDkyNURhZ081WlNHZmN4QWtlOVNPdjEzdFFnWUlwUkxXNnN4YW9zaEVLU2dFeVFZTzRLNmx4UGRHY1NkSlJJeTdqWkVScjVkQWNuUFhUS0l1WXdHeEh4QXAzUFBsTXN6SVVkVGRHV09yOFhXRGtxa1JaamsxdkRodFpTaU0tTzlnR1JCdV9KdlRHY2tn?oc=5
2025-04-28,ADRO.JK,"Tak Jadi Pengendali, Saratoga Investama (SRTG) Beli 71,56 Juta Saham Adaro (AADI) - kontan.co.id",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMisAFBVV95cUxQUmdTOXhzRVBNbTNtcWhSRDNTeGR6NDN3bFg2RG5SbS1ZZ2hpRVVvR3pjdlphZ3RjUXp1THVyMG9pVlVObS1OTmkzZURuZDN3YThrLW9HWTNhQy1lLWxNc2JEU2dIMTFTNjhCTGIwMzI4YlJRelNFakdzSXA1Qy1rMnpEb3IyVHFmSF93NzNkMVJJMmxWaFBDeV9GMXBtRm5BaDhaUTZES2FNLUcyUzB6R9IBqAFBVV95cUxPRjM1M0VKb0NKS0pHRTgxZDlhMzFCSDFod2pOMHJWTkRnSzI3ci01WjdnSHlZc2g0b3hpUVBvdGpsb0JadnZveHFtMV9RUHhzR0RweFRvRUtlSjZIbUtfazJ4VzNxaEdxclpEeUQ4OVVCb1VTZV91amdkYUZNTFEtcGlUZzMtanF4Wnl2S25vVmNnZGpYTkNCd1JidmNIVUY5MlJHaXFDN2g?oc=5
2025-04-28,ADRO.JK,"Saratoga (SRTG) Serok 71,56 Juta Saham Adaro Andalan (AADI) - Bisnis.com",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMiqgFBVV95cUxObFE4ZkF2QjllcWw1aUxkOWJFWll2YmMxdE13aUpBS0JfeTBtVlFhYVdQVGl6RTM2QzQzWUE0ME1aREVmT3h3aUlqeXpxenFQZzhxbmxGSURJQW8zSlZpWXBycVo3LUJOYnNRZG1taEtyanZpa1cwVFo3aDhSamF6YXE0M0k0MzdmNUJhaVI2Vzl6OTE2cUp4VnJBVWdNVUI1SGl3ZlpSbXZYdw?oc=5
2025-04-27,ADRO.JK,UNTR vs ADRO: Siapa Lebih Unggul untuk Investasi di 2025? - KabarBursa.com,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMinwFBVV95cUxOZUNPSndhZURTeDFLNVlta3EzMVNXcWxjZDFyLVdIUGVPMVI4UEtEZDVXcUhnVXIwQndDanowNC1mbDNKdkNrWnhGWmhmSjFRN1FnN1I0Qk1HSG9MblJ3dEhtVEw4cXl0V0VNQmJwc2FrV3hKZ0FRa2d1S18yYWlsZllPS3IzRG53bW5kcUV3QzI2VkNMaF81QTRobFgyNVE?oc=5
2025-04-25,ADRO.JK,Top 5 Saham Tambang dengan Kinerja Terbaik di Tahun 2025 - brights.id,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBBMVRXRFo1VlgxTzFrVUkxeDg3aEs2N1daTUhBVnpxUXZiNUZUZk90eF9QSHl4SHZXMXdJNkR5TWI3eWx2T1hhX1RSVkpWdEFueGRVNE5waw?oc=5
2025-04-25,ADRO.JK,"Saratoga (SRTG) Tambah Saham Adaro Andalan (AADI), Langsung Cuan Puluhan Miliar - InvestorTrust",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMisgFBVV95cUxQbGlpMVB3dWg1cUxhNHRaT1ZRZFd0UFBJdHpjLXVjZW5pMU95RmdvZllYUnFBcFFNaGpudHM4OGoyNmxpRE50SEdRZVp4ZlBGdGFzalRpWGlGM2tUSDR0elBrZllVMm1DTjUwMTRHbXBhTU5zZ2l6Z2xxMEVNU3Fvc29xbkxYTWJadkJ6YS1fMTBjNTNyQjVBd0EteEZoS1Z5RFktS1FWZ3R3U3ZkU3AtR2J3?oc=5
2025-04-25,ADRO.JK,"Rekomendasi Saham Hari Ini, 25 April 2025 dan Analisanya - Tirto.id",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMigwFBVV95cUxOekFQRzhmUHhaQWtvVEg1aS12MmswOWtDZ3JwNEt0UkdDVnlhLXRtdS1XRnhQY3k0SXdaQWJ6V1R2clV3RC1hcVVXamlYMHdOdUxMNGJSTldiOGd0cEt1aDlTY0Z6aG95NDZsbk1Vb3NOY1JjSnAyZnVuYlRTemh4Rkx5bw?oc=5
2025-04-24,ADRO.JK,Laporan Keuangan Tahunan Alamtri Resources Indonesia Tunjukkan Ketangguhan di Tengah Tantangan Pasar - Radartasik.id,Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMizwFBVV95cUxNdlp6aFkwUk53djFwZEZTNlBDaVl2ZUt1R3BJY1RYb3JhY2RFNXFoYUZXZkpuYldfOVBiNGZJdnhReVYzN2ZvSThfWjg5UHNyUWRSRFZpd0NhS3lNa2JQbUdWcGFHc2IxZHZRcUpPSHdWZm5YUTV5SjZXNW5JMURtYktCWGx1dHFrSzRXSzJMMFhXb3NUMmQ1eHVTalJTZXplcEZQcWEyWDJBTFlTWV92VFg2M0dOdVlST0ZadEMtaU51bmFFbEIwX1VpNko5NUE?oc=5
2025-04-23,ADRO.JK,"Ekspor Batubara Lesu, Begini Nasib PTBA, ADRO, dan ITMG - KabarBursa.com",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMimwFBVV95cUxOLTIzX3dQaEZPYmxLV2JrUlhfRVNsWm9DRHVzUmxaTGZ0OFZmRE90TDhRWmZISlRXY1Zmb1Z3RjgtTFRIZ0xZMl9tT2lrUm9YSkktaXBsTFp2d1NpdGtILTFnVnRVV3Mta05yUnlHNG9ST0hYWHlKNXlMamdmUzNOZHJoUHRTblRXRWZRVXN1cGtYemtsRGV2dzFmcw?oc=5
2025-04-22,ADRO.JK,Penasaran dengan Dividen Batu Bara di 2025? Begini Prospek PTBA - ADRO - CNBC Indonesia,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMizgFBVV95cUxOemRCQ0h3c0lwRlVMSjJwSmRZVUdDNXoyVG5KeG15LW1wbEpsRHRZY0JrS2NIa28tc0VXUUZSMTA0YUI1Z05Uak5kVVl2Z2U4eDhXTFI2M2JPdVlGNi1IWUt3WlhmU1gweVFpNm50VUViQS1EZHFiQ29DUWprVmRJWWFjR1l5MXFLRmFUQmRzMWMteG9aZnBFbndxSE13M1NZdGtISGxIMFJ0UXBzN1lsbjhhSUY2Z0s3bnFaZ3BGVUNycmZDWC1fdS10ZXU2QQ?oc=5
2025-04-22,ADRO.JK,"Saham Tambang Kompak Terbang karena Royalti Batu Bara, INDY Melesat 24,8% - kumparan.com - Kumparan.com",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPR1czdDFSYVU0cUhIUlo3cDd3Z0V3c0VOenBOcU4yRElVclBiR0J4cGNSekUtcWs1WHZUcDFZR1ZIMHFoVTVRejQ4LUROR0xYVmloeEZZSU83MUcxclFGRlVCRENzdEs5azB6dng3UnJlU2dxdlFLU2FuTmczV0RlX3pOLVlWcktibHRzN0pidnF4eWdua0ZnX2MwdmhJWkdxN0tlNnQwWV9Ud1F6cld4eVN5WWFFWkJSM3JV0gHDAUFVX3lxTE5nTmM1Z3dCZDdjR0toRTNmRUpNblR6VnNLdXl2RFJNaWpQc3lrcDdzMm9Hc0RlRTZDcmpDRGU1VUIxTEh3UWlJVVItUmlKZTF4eTdiOEEwQkZrbV80LUxlSXE4Z0lCY0Zyd1kyeGNETTcxUkNOcXdrbFpUOTNyQVVvVms5cnc5Zk5WcXhvR09ublpubmVYY2U2NHBFbzZaM1lFRG5BSUlQQ3gtYUQ0UFl5WjQ4djlhMFBwTHhjXzNZQzB4aw?oc=5
2025-04-22,ADRO.JK,"4 Perempuan Terkaya di Indonesia, dari Tambang hingga Data Center - konstruksimedia.com",Adaro Energy saham,Google News RSS,https://news.google.com/rss/articles/CBMimAFBVV95cUxQczViMk5mczZsOVIyQ1dqa3MzcnZCbTlUX1UyNHIxLV9ZSnBBWC1YM3dWeG1tejBGS19SR0NEVkVLSThqWTBrSGRnRmNtclE1SUdJUnc1WlZZb1F4bnY3cHJEb1dCZzdVUXlvWUgwLUVNWWJmQ0tjWU9KWnFVZVJtWkVaZVJFYVIyMkpybGl0c3JRbFZ1X0x2Tg?oc=5
2025-04-16,ADRO.JK,"Kian Jauh dari Rekor Tertinggi, AADI Putuskan Buyback Saham - Bloomberg Technoz",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMirgFBVV95cUxOdnc5WlRuZDhPM1hwSkNfQjAwQzB0N1R3MDZIbHp0Z2p5UmZ0SzR3dl9wUnBpUHlWSnhrV09Zdl9BeTlzd1VGRG5mNXhFOGVMdVVQZUFoRm9Venhtb05iNngtalhydDNQdk5scV9EZnUwM2dOOWl2ajNLM3ZtNUFEbDJoWE9XOWZiUmp5UHRHSmd1OUZGUDdwZjBqVVRCTDhuN3NxY1hMWG9yR3F5dnc?oc=5
2025-04-10,ADRO.JK,Jora Nilam Judge borong 16% saham MENN - IDNFinancials,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMiiAFBVV95cUxObXdaN2dhanQ3eUVFYkdCM3RMTlJwV1dpRXB3WGlZbjQxdHBtZlRpVDdUbjRhcVhRcjFtdTRSY3lNcTl3TE00Y2RKMGtQeXNNcmwwZE00cUZGekhQVkk3WjFoZUZ3YUhmNFk0bzJCNXdQY1RGUW1jUm9kZkZsd2RPZmxETV9sV1R1?oc=5
2025-04-02,ADRO.JK,"Pilah-pilih Saham Royal Dividen, dari BMRI, BBCA, ADRO Hingga UNVR - Bisnis Indonesia Premium",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMitwFBVV95cUxORkhmamJhaHN0ZGlDUTllalRVODd2aXNhMlZsamJzRTAteHJyVFNUSXNNbmpieVZwRERqLUhxTE8wZzFJdnV5QmhNd1JVVDF6NlpBNEN0NkhVMHFVNUxUWGlzazlxQnVfQjNndEJsS21pb2xrWG4zXzhlWXhqOU05Rk5uX3QtSmtFQzZRZVBMQWFxbFB0MkdNcUhRaHEyOWY0RGJNcjRDekJoN2ZXeGRITUNqVEdLMWM?oc=5
2025-03-27,ADRO.JK,"Singgih Januratmoko jual 74,07 juta saham AYAM - IDNFinancials",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMilAFBVV95cUxNOTVtdkx6ZXZqME55UlNJS3JfVFJMOXoxVmM1UUFBLVVVQ3V3cmQxNm5LZWFxeUducEJidkZBNEJrY3BMRmthVUNFcWNmUnpMbGU1RXRVQktpVGIzV0o4Wlk0QThwNFdLSC1lci1vMG1qS1IwZ0FwR29JUWdiMl80UjV5cGxXQ1EwUkdGaXJQM25lazBK?oc=5
2025-03-24,ADRO.JK,Konglomerat Boy Thohir Serok Saham Adaro Andalan (AADI) - Bisnis.com,ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMipgFBVV95cUxQMlJNUnZxd0R6ejhCc20xMDFlVTZ4MHlSTlN4OWtKSmU5Y3paNmxmdUNfcVNsaUtNb1VLWmI2ZlAwM0pfOF9OQ2xCUm1MRmpaTWxLaXo1RmF5VjR1Wk94VzFlWi01Y2RLWTM0RjBXaHhxUjFSbnVtYmtxSkplQl9IbDBMVDJmcWZpNkxvWnlHWk9nYWl4MGVUQkxvYXp6anlhdnNrcThn?oc=5
2025-03-20,ADRO.JK,"Pisahkan Bisnis Batu Bara, Alamtri (ADRO) Sesuaikan Selera Investor - CNBC Indonesia",ADRO saham,Google News RSS,https://news.google.com/rss/articles/CBMixwFBVV95cUxOQUJQSkp3S2RuRUQtZE4yMWd5anlEeXhUcFRvYks2TElZcEpqWkk2NUdEbU9NTi1iSGx4X3BWRk1lME1Zcl9nRS1WMG1XbzBYVXJzREhOYUFueVdxQ1RhM0NVWi1sNk4taWtTYkd2NFlZLVpzQXNZQ2RrREluRVRaU012ZHE3YlZKdk5zX09BdjZHTUJ1SWxITnlaTk5OanRSRml2MkxKUy1UUEJfSFJMU2l5RzAtMms5T2FHQVFkNWFteHFIQVdv0gHMAUFVX3lxTE1vQ0M5V3RPQm1fb2h1el9uSWZZQ3N1VkIzcUtmb3NkaHN2Y2hjZ3A1c0c5bDNiTC1tVkNRMzl5VDJvQ2kzWVMwRjAwWE1YSzBNTnNWeWxXM2xXU1pCQ28tZVJ3R1FNX25EWGVqWlhEeUxHV2hxN0FuelhZbXZLbDZfQ2lsTGQ0TUhQRFNTLVRXVVc1RTlHWWQtYmV2RE9vNTdsRWktaDdfVXo4S250Z0Jma0pDZk1RbVRJTzhVaVFISkp0WDJXNU9adVFNTA?oc=5
